ID;Date;User;Tweet;Source;Hashtags;RetweetCount;likeCount;;;;;;
3993;2023-03-31 11:44:59+00:00;Ephraimogumelek;The actual person who was rigged in this 2023 election was Atiku;Twitter for Android;;0;0;;;;;;
3994;2023-03-31 11:44:59+00:00;Emekaiwe;POS failed transaction on Monday 27th March, 2023 by 04:58pm, at Eberelinks Intl. NIG. Ltd Gas station. Port-Harcourt road Owerri branch. I was debited the sum of #4,000. My account number is 2193447963 Zenith Bank Owerri.;;;;;;;;;;
"Here is the evidence of the declined transaction receipt https://t.co/AABqSyMvEy""";Twitter for Android;;0;0;;;;;;;;;
3995;2023-03-31 11:44:47+00:00;isumunna;2023 presidential election terrible own goal for PDP — Sowunmi https://t.co/TSHkvJFQfq;Twitter for iPhone;;0;0;;;;;;
3996;2023-03-31 11:44:24+00:00;The_itch_AccyUK;Saturday, 15th April, 2023.. The itch At:- The Victoria Hotel, 161, Manchester Road, Accrington, Lancashire. BB5 2NY. On Stage:- 9/9.15pm (approx). Free Admission. https://t.co/kauONhdkWm;ReverbNation;;0;0;;;;;;
3997;2023-03-31 11:44:18+00:00;TheEdinburghCup;10 COUNTRIES WORLDWIDE |  🏆⚽️🏴󠁧󠁢󠁳󠁣󠁴󠁿;;;;;;;;;;
;;;;;;;;;;;;;
We are delighted to announce we now have our 10th country confirmed to attend The Edinburgh Cup; with teams from Norway to Nigeria;" USA to India our 2023 event will be our most international tournament to date. https://t.co/7t155kKmpe""";Twitter for iPhone;;3;4;;;;;;;
3998;2023-03-31 11:44:06+00:00;MoinKabeer;Supreme Court judge Justice Yahihi Afridi issued a detailed reference note in the Punjab KP election case.;;;;;;;;;;
The matter of elections is pending in Lahore and Peshawar High Courts.;;;;;;;;;;;;;
"The matter has been declared by the Supreme Court in the past #ResignCJPBandial""";Twitter for Android;['ResignCJPBandial'];2;3;;;;;;;;;
3999;2023-03-31 11:44:02+00:00;abvpmeghalaya;ABVP Shillong organised one day Youth Conclave on 29th March 2023 at Satish Ch. Sikdar, Memorial Hall, Jail Road Boys Higher Secondary School, Shillong. The Youth Conclave was attended by around 237 participants. ;;;;;;;;;;
"#G20India #abvpmeghalaya #Y20India https://t.co/O2CRzG9e86""";Twitter for Android;['G20India', 'abvpmeghalaya', 'Y20India'];0;1;;;;;;;;;
4000;2023-03-31 11:43:54+00:00;speedup9ja;2023 Elections: How Falz and Vector slammed INEC in a new music video;;;;;;;;;;
______________;;;;;;;;;;;;;
#BBTitans;;;;;;;;;;;;;
#INECElectionResult ; Apple music; Come to Nigeria; Asake; Shekpe; Tinubu and 52; ;;;;;;;
"https://t.co/phpKbupEC8""";Twitter for Android;['BBTitans', 'INECElectionResult'];1;3;;;;;;;;;
4001;2023-03-31 11:43:37+00:00;gpk320;@soopajx @SDonziger @RepSummerLee And yet the reality is that we live in a two-party system.  In almost every election in 2023 or 2024 or 2025, either a Republican or a Democrat is going to win.  Given that, what to do?;Twitter for Android;;0;0;;;;;;
4002;2023-03-31 11:43:36+00:00;samuelpromise6;It will be in history that Peter Obi under the Labour party championed by young people defeated APC and PDP with all their might and privileges in the 2023 election.;;;;;;;;;;
;;;;;;;;;;;;;
"INEC rigging the number will never erase this in our minds!""";Twitter for Android;;0;0;;;;;;;;;
4003;2023-03-31 11:42:51+00:00;darohjong;"@Simplytrendd @HauwaAllahbura If u write petition to NASS or Presidency 🚩 or even  president, they'll claim ""NOT AWARE"", or is it police or DSS u will petition, Comrade come out of it";;;;;;;;;;
;;;;;;;;;;;;;
Naija is working only 4a particular tribe &amp;;;;;;;;;;;;;
2nd base jor 😎;;;;;;;;;;;;;
INEC sold 2023 election just like that &amp;;;;;;;;;;;;;
4004;2023-03-31 11:42:37+00:00;bygones2023;@NjeriBt Kalenjin/Somalis you're obligated to forgive a murderer/road accident/injury if he comes to ask for forgiveness and pays the fine in cattle. Small window when victim was still hurting...was allowed to immediately revenge by killing the murderer a;Twitter Web App;;0;0;;;;;;
4005;2023-03-31 11:42:22+00:00;_weyimi;No be everybody wen go school sabi book sha. This whole 2023 election has proved that.;Twitter for iPhone;;61;253;;;;;;
4006;2023-03-31 11:42:00+00:00;UkPropertyLion;#UKPLSouthEast;;;;;;;;;;
;;;;;;;;;;;;;
TOTAL REDUCTION: £70000 (14.74%);;;;;;;;;;;;;
;;;;;;;;;;;;;
ADDRESS: Ragstone Road; Slough;;;;;;;;;;;;
;;;;;;;;;;;;;
STATUS: Reduced on 29/03/2023;;;;;;;;;;;;;
;;;;;;;;;;;;;
INITIAL PRICE: £475000;;;;;;;;;;;;;
NEW PRICE: £415000 to £405000; Down: £10000 (2.41%);;;;;;;;;;;;
;;;;;;;;;;;;;
"https://t.co/uxMYWRMjzN""";PropertyLion;['UKPLSouthEast'];0;0;;;;;;;;;
4007;2023-03-31 11:41:49+00:00;Gviev;@fkeyamo APC has always Been about THUGGERY &amp;;;;;;;;;;
;;;;;;;;;;;;;
That's why they are having hallucinations &amp;;;;;;;;;;;;;
4008;2023-03-31 11:41:44+00:00;IndiaPostOffice;@pankajshivankar As per report of Sub Post Master, Dehu Road Cantt Sub Office, the addressee was out of station , hence, the postman delivered the article on 13.03.2023 to watchman of society. The watch man has delivered the article to addressee on 31.03.;OneDirect Suite - P;;0;0;;;;;;
4009;2023-03-31 11:41:16+00:00;iam_dansadau;He wants to use this 2023 as an avenue to make himself known across the state and create a network setting himself up as a strong contender in 2027. ;;;;;;;;;;
 ;;;;;;;;;;;;;
Due to the unity in the APC;" it was over-bloated and resources won’t trickle across the mass number of relevant players.""";Twitter for iPhone;;0;2;;;;;;;;
4010;2023-03-31 11:41:04+00:00;iam_dansadau;Dauda polled 422, Bakauye and Nahuce increased their votes to 9 &amp;;;;;;;;;;
 ;;;;;;;;;;;;;
"State high court ruled that PDP primaries were not conducted in line with Electoral Act and thus the PDP has no candidate in the 2023 elections.""";Twitter for iPhone;;0;2;;;;;;;;;
4011;2023-03-31 11:41:00+00:00;SpainOnAPlate;@EuanYours @SimonWood2k5 @jdpoc @WasOnceLoved @bloodyexhausted National elections not local election results.;Twitter for iPad;;0;0;;;;;;
4012;2023-03-31 11:41:00+00:00;Idea_moron;@NgLabour won the 2023 presidential election, they have proof, #INECElectionResult restore our mandate ;;;;;;;;;;
;;;;;;;;;;;;;
#dontbedistracted;;;;;;;;;;;;;
"#RestoreOurMandateINEC""";Twitter for Android;['INECElectionResult', 'dontbedistracted', 'RestoreOurMandateINEC'];2;1;;;;;;;;;
4013;2023-03-31 11:40:41+00:00;NewsExpressNgr;2023 presidential election terrible own goal for PDP — Sowunmi - https://t.co/h6bo5zZmas;NewsExpressNgr;;0;0;;;;;;
4014;2023-03-31 11:40:35+00:00;mn_nh_btaon_ga;@__fatimah_5 I have full faith in our judiciary but the judiciary itself cannot conduct the elections, the Supreme Court can only order to hold the election۔ I have no faith on those who are responsible for conducting elections.;Twitter Web App;;0;1;;;;;;
4015;2023-03-31 11:40:25+00:00;EvabrightM;Engr. Akarachi Amadi will be the Cynosure of the teeming Nigerian Youths in the National Assembly,Abuja. #Yes We Can. Come 15th of April, 2023 this Victory for the Youths will be joyfully consolidated #MBAIKE_Rerun_Election https://t.co/cB83WuGKAO;Twitter for iPhone;['Yes', 'MBAIKE_Rerun_Election'];1;0;;;;;;
4016;2023-03-31 11:40:19+00:00;iam_dansadau;He wanted all the aspirants to go unopposed in the Primary Elections and showcase to the entire nation that there was no division whatsoever in the APC. ;;;;;;;;;;
 ;;;;;;;;;;;;;
So just a few defied these instructions and bought forms. ;;;;;;;;;;;;;
;;;;;;;;;;;;;
"Almost all of them that bought forms were asked to withdraw.""";Twitter for iPhone;;1;3;;;;;;;;;
4017;2023-03-31 11:40:17+00:00;iam_dansadau;After the peace meeting was concluded, it became apparent that the APC in Zamfara is united. ;;;;;;;;;;
;;;;;;;;;;;;;
Bello Matawalle was really proud of this development;" so in the run-up to the primary elections he instructed no one else from Zamfara to buy any nomination form.""";Twitter for iPhone;;0;4;;;;;;;;
4018;2023-03-31 11:40:04+00:00;chikanwankwo1;I have seen and heard of rigging of elections in Nigeria before..what happened in 2023 was different. It was brazen and stupidly done, leaving open loopholes and landmines here and there..typical of what people that are poor in Arithmetic will do..;;;;;;;;;;
;;;;;;;;;;;;;
"Tufiakwa""";Twitter for Android;;4;16;;;;;;;;;
4019;2023-03-31 11:40:03+00:00;onyii_paul;Anyone or group of people holding Mazi Nnamdi Kanu is holding Nigeria hostage. Nigeria cannot move forward without unconditional release and adequate compensation of MNK.  Whoever planned his abduction and facilitate his continuing detention may not see the end of April 2023.;Twitter for Android;;7;4;;;;;;
4020;2023-03-31 11:39:30+00:00;AtwineMyra;President Museveni revealed that the amount of money that was earmarked to pay election agents for the ruling Party NRM in the 2021 general elections was swindled by those he appointed in his office. https://t.co/YjVTFjqGkG;Twitter Web App;;0;0;;;;;;
4021;2023-03-31 11:39:18+00:00;AshishMerchant3;@Pawankhera @Pawankhera only sheila Dixit ji made delhi proud but because of @INCIndia pending work &amp;;;;;;;;;;
4022;2023-03-31 11:39:08+00:00;Abdullahi2A;Some vested interest are so determine toward putting Nigeria into a mess by orchestrating an interim Government. The ‘little’ peace we are enjoying can only continue by handing over to @officialABAT 29th May 2023. We all must ensure this irrespective of our political affiliation;Twitter for iPhone;;0;2;;;;;;
4023;2023-03-31 11:39:02+00:00;thezoneplaylist;[March 31, 2023 at 4:36 am] Fallen Leaves by Billy Talent;Zone Tweets;;0;0;;;;;;
4024;2023-03-31 11:39:02+00:00;wasimfiaz1;@siasatpk Honourable cjp bandial stay strong, nation stands with you, InshaAllah mafia will be defeated, please save the constitution and order for the election on time as elections are the base in any Democratic system.;;;;;;;;;;
"#NationStandWithCJP""";Twitter for Android;['NationStandWithCJP'];0;2;;;;;;;;;
4025;2023-03-31 11:39:00+00:00;iamLuizDon;52 years old in 1998 and now 71 years old in 2023. No be juju be that 🙄😳;;;;;;;;;;
.;;;;;;;;;;;;;
.;;;;;;;;;;;;;
"Tinubu and 52 Former President Come to Nigeria Bola https://t.co/DHvTdyuORy""";Twitter for Android;;0;0;;;;;;;;;
4026;2023-03-31 11:38:55+00:00;IMulagoli;@Kenyans Sisia mbaya, maisha mbaya. You can't separate politics from cost of living. Politics influences cost of living and everything else. Election is the core business of politics. Free, fair and credible elections allow the victor to focus on good gov;Twitter for Android;;0;0;;;;;;
4027;2023-03-31 11:38:47+00:00;linnetdoonan;@DPJHodges It's a dribble, and the government  and there client media are taking the Mickey. Farming communities will look at this deal, and tear the Tories apart in local elections and any general election;Twitter Web App;;0;1;;;;;;
4028;2023-03-31 11:38:46+00:00;Asiwaju__;BREAKING:;;;;;;;;;;
;;;;;;;;;;;;;
No Court Has Jurisdiction To Halt Asiwaju Tinubu's Swearing-In On May 29th 2023 Asides Election Petition Tribunal And Such Ruling Hasn't Surfaced;  So Therefore Handover Plans Will Continue. ;;;;;;;;;;;;
;;;;;;;;;;;;;
"ASIWAJU TINUBU IS COMING AS PRESIDENT OF NIGERIA. https://t.co/Ruv98lJYov""";Twitter for Android;;4;7;;;;;;;;;
4029;2023-03-31 11:38:45+00:00;HanyiJames;"""Conscience is an open wound, only truth can heal it"".... Nigerian Guardian. Can INEC Nigeria and its collaborators appear before the Almighty God and vouch that Peter Obi was not the President Nigerians elected on February 25th, 2023. God is still watching. https://t.co/QT9uXuvtvN";Twitter for Android;;0;0;;;;;;
4030;2023-03-31 11:38:44+00:00;rkbc1947;✝️Friday 31st March 2023;;;;;;;;;;
⚛️The Word for You Today ;;;;;;;;;;;;;
⫷What concerns you concerns God⫸;;;;;;;;;;;;;
📖“Give all your worries…to God.” 1 Peter 5:7 NLT;;;;;;;;;;;;;
🟪Doug Coldiron wrote; “I’m a trucker; and my Jack Russell terrier; Dee Dee; rides shotgun on my road trips. We...;;;;;;;;;
;;;;;;;;;;;;;
"➽ https://t.co/D75srwPt8K https://t.co/npthwLBtXj""";Twitter for Android;;0;1;;;;;;;;;
4031;2023-03-31 11:38:40+00:00;B296LX;Flood Protection Monitoring on 31 Mar 2023 12:38 https://t.co/vvJ0pXZOkT;Bristol Road Camera;;0;0;;;;;;
4032;2023-03-31 11:38:40+00:00;KelvinBrant7;@Johnsoneky @Akdiamond4fcb @Enanthochi @AreaFada1 And just so you know ;;;;;;;;;;
We have dead yorubas and no dead igbos in this just concluded govnship elections ;;;;;;;;;;;;;
;;;;;;;;;;;;;
That says it all;;;;;;;;;;;;;
We wanted a better nigeria more than you guys ;;;;;;;;;;;;;
Apc and its evil members are just the problem we have ;;;;;;;;;;;;;
;;;;;;;;;;;;;
"And apc consist of both yoruba and igbos""";Twitter for Android;;0;0;;;;;;;;;
4033;2023-03-31 11:38:38+00:00;wasimfiaz1;Honourable cjp bandial stay strong, nation stands with you, InshaAllah mafia will be defeated, please save the constitution and order for the election on time as elections are the base in any Democratic system.;;;;;;;;;;
"#NationStandWithCJP""";Twitter for Android;['NationStandWithCJP'];1;1;;;;;;;;;
4034;2023-03-31 11:38:23+00:00;MC_Roads;#MCRC Road Watch Report for the Week of April 3rd. 2023 https://t.co/qOaS6MDcs8;Twitter Web App;['MCRC'];0;0;;;;;;
4035;2023-03-31 11:38:09+00:00;kocontrol342;@MalcolmInfiniti General Abubakar always organised peace accord during every elections to foul the people but behind it endorsed a candidate the people don't need by doing election of selection and after election they can't say anything;Twitter for Android;;0;1;;;;;;
4036;2023-03-31 11:38:06+00:00;JohntLegend;@DennisEdmonds3 @OccupyDemocrats …If there’s no EC, then no one is going to vote after 2-3 elections. I’d wager that if a liberal lost the popular vote, but won the election you’d feel differently. 3/3;Twitter for iPhone;;0;0;;;;;;
4037;2023-03-31 11:37:51+00:00;DailyQudrat;Supreme Court | Punjab election Case | law Minister Azam Nazeer Tarar Press Conference | 31 March 2023;;;;;;;;;;
"#azamnazeertarar #supremecourt #umaratabandial @AzamNazeerTarar @Marriyum_A @PresPMLNPunjab @MoIB_Official https://t.co/yrqW54jc4Q""";Twitter Web App;['azamnazeertarar', 'supremecourt', 'umaratabandial'];0;0;;;;;;;;;
4038;2023-03-31 11:37:50+00:00;ACL_Info_EN;Canton Grevenmacher, CR137 between Munschecker and turn-off road leading to Manternach;;;;;;;;;;
in both directions closed; road construction;" from 11/04/2023 08:00 until 12/05/2023 17:00""";ACL Info EN;;0;0;;;;;;;
4039;2023-03-31 11:37:39+00:00;AurelianofRome;It’s why no election m can influence policy.;;;;;;;;;;
;;;;;;;;;;;;;
It’s why they lie to you openly.;;;;;;;;;;;;;
;;;;;;;;;;;;;
"You can’t do anything about it because they have power and are secure in the knowledge that elections are purely ceremonial in nature.""";Twitter for iPhone;;3;19;;;;;;;;;
4040;2023-03-31 11:37:38+00:00;to_election;There are still 584 days and 16 hours left until the next US Presidential elections! #election2024;day to the US election;['election2024'];0;0;;;;;;
4041;2023-03-31 11:37:32+00:00;ACL_Info_EN;Canton Grevenmacher, CR122 between turn-off road leading to Oberdonven and CR142A;;;;;;;;;;
in both directions closed; road maintenance operations;" from 24/04/2023 07:00 until 05/05/2023 18:00""";ACL Info EN;;0;0;;;;;;;
4042;2023-03-31 11:36:48+00:00;AminuGedo;@jajay7000 @MalcolmInfiniti Mr Jajay, I am very pleased with your tweet above. You said your mind and because of that, you inferred that nothing good will come from the North. But, you were able to campaign for PMB in the previous elections. Well, it mean;Twitter for Android;;0;0;;;;;;
4043;2023-03-31 11:36:45+00:00;UN_Valovaya;We are in 2023 and yet no country has achieved gender equality. There is still a long road to go.;;;;;;;;;;
;;;;;;;;;;;;;
We need to step up our efforts &amp;;;;;;;;;;;;;
4044;2023-03-31 11:36:38+00:00;DonnelAlison;Really, it’s time for the onus of proof for credible election to be on @inecnigeria;;;;;;;;;;
"They should be responsible via the courts in proving to Nigerians that they conducted credible elections. They should also prove to Nigerians how the money allocated for the elections were spent.""";Twitter for iPhone;;0;0;;;;;;;;;
4045;2023-03-31 11:36:33+00:00;Tinobest77;@Youngestguy123 @Naija_Activist May your entire life be filled with the way the 2023 election was conducted. Amen;Twitter for Android;;0;0;;;;;;
4046;2023-03-31 11:36:31+00:00;METROBUS;Frenches Road, will be closed for uregnt repairs to a manhole cover on Saturday 1st April 2023 from 0900 for approximatley 3 hrs. Buses will be diverted via the A23 and New battlebridge Lane in both directions.;Passenger Disruptions;;0;0;;;;;;
4047;2023-03-31 11:36:24+00:00;KongVikta;@saidibalogun @jidesanwoolu @kokomatic @officialABAT @RtMunirat @PeterObi @GRVlagos @atiku @ARISEtv @channelstv @TVCconnect @BBCWorld @AlJazeera Were ni gbogbo yin se. ;;;;;;;;;;
If Fathia had been lynched in the last elections the way your foot soldiers went about it; I guess the election would still be free and fair. ;;;;;;;;;;;;
;;;;;;;;;;;;;
"The mumus that gave you the placard can't even spell their name correctly.""";Twitter Web App;;0;0;;;;;;;;;
4048;2023-03-31 11:35:52+00:00;SpactraxAlerts;New SEC filing: $MNTS Spactrax8K;;;;;;;;;;
Stable Road Acquisition Corp. ;;;;;;;;;;;;;
8-K - Current report ;;;;;;;;;;;;;
https://t.co/Wx7R86NjHT ;;;;;;;;;;;;;
